id_student,code_module,code_presentation,totalAssessmentsTaken,meanTMAScore,meanCMAScore,meanExamScore,submittedLate,totalBanked
84245,BBB,2013B,10.0,85.16666666666667,90.0,,4.0,0.0
84299,CCC,2014B,5.0,41.5,57.333333333333336,,3.0,0.0
84299,FFF,2014B,12.0,85.6,85.71428571428571,,1.0,0.0
84541,BBB,2014J,2.0,34.0,,,1.0,0.0
84576,DDD,2014B,7.0,58.5,,91.0,1.0,0.0
84604,FFF,2014J,12.0,88.2,92.42857142857143,,0.0,0.0
84605,DDD,2013J,3.0,87.0,,,1.0,0.0
84605,DDD,2014B,5.0,86.5,,76.0,0.0,3.0
84664,BBB,2013B,10.0,78.4,100.0,,5.0,0.0
84812,BBB,2013J,11.0,87.83333333333333,92.0,,5.0,0.0
85092,AAA,2014J,4.0,58.0,,,1.0,0.0
85144,AAA,2014J,5.0,77.6,,,0.0,0.0
85241,FFF,2014J,1.0,48.0,,,0.0,0.0
85302,AAA,2014J,5.0,71.2,,,2.0,0.0
85325,DDD,2013J,1.0,59.0,,,1.0,0.0
85874,FFF,2014B,4.0,79.0,69.0,,0.0,0.0
86047,CCC,2014B,2.0,48.0,0.0,,2.0,0.0
86047,DDD,2013B,12.0,52.333333333333336,61.4,42.0,8.0,0.0
86291,BBB,2013B,1.0,87.0,,,1.0,0.0
86291,BBB,2013J,11.0,61.333333333333336,76.0,,6.0,1.0
86538,FFF,2013B,6.0,66.33333333333333,71.0,,1.0,0.0
86669,FFF,2013J,12.0,88.6,81.0,,1.0,0.0
87107,DDD,2013B,7.0,80.25,59.0,40.0,2.0,0.0
87152,FFF,2013B,12.0,83.8,82.0,,0.0,0.0
87264,FFF,2014J,12.0,91.6,95.28571428571429,,1.0,0.0
87322,FFF,2014J,11.0,78.25,75.85714285714286,,1.0,0.0
87431,AAA,2014J,3.0,50.0,,,3.0,0.0
87732,BBB,2013B,10.0,73.2,84.0,,6.0,0.0
87929,GGG,2013J,7.0,65.0,100.0,,0.0,0.0
88340,BBB,2014B,4.0,62.0,90.0,,2.0,0.0
88439,DDD,2014J,7.0,88.33333333333333,,73.0,1.0,0.0
88490,DDD,2014B,7.0,91.5,,96.0,0.0,0.0
88568,EEE,2013J,4.0,89.75,,,0.0,0.0
88781,FFF,2013J,4.0,55.25,,,0.0,0.0
88910,DDD,2014B,7.0,51.833333333333336,,56.0,3.0,0.0
89051,DDD,2013B,14.0,80.5,83.71428571428571,73.0,7.0,0.0
89092,BBB,2014B,11.0,64.66666666666667,60.0,,5.0,0.0
89188,DDD,2013J,7.0,64.0,,64.0,0.0,0.0
89545,EEE,2014J,4.0,84.0,,,0.0,0.0
89727,DDD,2013J,5.0,56.2,,,0.0,0.0
89778,BBB,2014B,11.0,85.83333333333333,100.0,,5.0,0.0
89850,BBB,2014J,5.0,66.4,,,0.0,0.0
89895,FFF,2013B,12.0,74.2,83.28571428571429,,1.0,0.0
89904,DDD,2014B,7.0,81.5,,78.0,0.0,0.0
90243,BBB,2013J,11.0,54.5,76.0,,5.0,0.0
90361,BBB,2014B,10.0,71.16666666666667,85.0,,7.0,0.0
90537,DDD,2014B,7.0,65.66666666666667,,69.0,0.0,0.0
90901,FFF,2013J,12.0,86.4,91.42857142857143,,0.0,0.0
90979,DDD,2013J,4.0,51.75,,,2.0,0.0
91040,CCC,2014J,4.0,60.0,36.666666666666664,,3.0,0.0
91265,AAA,2013J,5.0,70.8,,,5.0,0.0
91322,BBB,2013B,10.0,73.66666666666667,95.0,,5.0,0.0
91354,DDD,2013J,2.0,75.0,,,0.0,2.0
91470,DDD,2014J,7.0,73.0,,27.0,0.0,0.0
91629,FFF,2013J,3.0,69.0,92.0,,1.0,0.0
91801,FFF,2014J,2.0,76.0,62.0,,0.0,0.0
92274,BBB,2013B,5.0,50.666666666666664,90.0,,3.0,0.0
92341,BBB,2014B,5.0,75.0,90.0,,2.0,0.0
92391,DDD,2013J,5.0,50.8,,,0.0,5.0
92775,DDD,2013B,11.0,36.8,39.833333333333336,,6.0,0.0
92832,BBB,2013B,10.0,64.2,88.0,,5.0,0.0
92947,BBB,2013B,10.0,82.5,80.0,,5.0,0.0
92993,BBB,2013B,10.0,65.4,88.0,,5.0,0.0
94484,CCC,2014B,5.0,,87.0,80.0,4.0,0.0
94616,BBB,2013B,9.0,67.4,90.0,,8.0,0.0
94749,FFF,2014J,5.0,51.666666666666664,82.5,,1.0,0.0
94923,DDD,2013B,8.0,62.0,60.0,,4.0,0.0
94961,AAA,2013J,1.0,74.0,,,0.0,0.0
94961,AAA,2014J,5.0,63.6,,,1.0,1.0
94964,DDD,2013B,3.0,68.0,25.5,,3.0,0.0
94978,CCC,2014J,3.0,64.0,72.5,,2.0,0.0
95356,DDD,2013B,10.0,38.5,59.0,,6.0,0.0
95356,DDD,2014B,2.0,31.5,,,1.0,0.0
95746,FFF,2013J,11.0,79.8,86.0,,0.0,2.0
95755,AAA,2014J,2.0,45.0,,,2.0,0.0
95906,CCC,2014B,9.0,94.25,95.0,82.0,5.0,0.0
96117,GGG,2013J,8.0,56.666666666666664,88.0,,0.0,0.0
96423,GGG,2014B,9.0,68.33333333333333,90.0,,0.0,0.0
96475,BBB,2013J,7.0,78.5,93.33333333333333,,5.0,0.0
96538,CCC,2014B,3.0,40.0,34.0,,2.0,0.0
96592,DDD,2013B,14.0,76.16666666666667,88.71428571428571,64.0,7.0,0.0
96729,FFF,2013B,12.0,76.4,92.28571428571429,,1.0,0.0
96864,CCC,2014J,1.0,,0.0,,1.0,0.0
96873,EEE,2013J,1.0,92.0,,,0.0,0.0
96874,CCC,2014J,2.0,92.0,67.0,,1.0,0.0
96874,DDD,2014J,1.0,70.0,,,0.0,0.0
97006,BBB,2014B,9.0,81.6,100.0,,5.0,0.0
97154,BBB,2013B,10.0,85.4,96.0,,5.0,0.0
97567,BBB,2013J,11.0,85.16666666666667,100.0,,7.0,0.0
97865,BBB,2014B,5.0,68.33333333333333,90.0,,2.0,0.0
97939,DDD,2014B,1.0,69.0,,,0.0,0.0
98094,AAA,2013J,5.0,60.6,,,0.0,0.0
98256,FFF,2014J,2.0,68.0,,,1.0,0.0
98268,BBB,2013J,11.0,78.0,68.0,,5.0,0.0
98313,BBB,2013B,11.0,78.0,84.0,,6.0,0.0
98452,BBB,2014J,1.0,100.0,,,0.0,0.0
98720,BBB,2013J,11.0,75.83333333333333,68.0,,9.0,0.0
98842,BBB,2014J,5.0,59.4,,,0.0,0.0
99075,DDD,2014J,6.0,54.2,,40.0,1.0,0.0
99088,BBB,2014J,3.0,29.666666666666668,,,0.0,0.0
99151,DDD,2014B,1.0,46.0,,,0.0,0.0
99670,FFF,2014B,8.0,90.2,94.33333333333333,,1.0,0.0
99799,BBB,2014B,10.0,75.8,76.0,,6.0,0.0
99993,FFF,2013B,11.0,85.0,68.83333333333333,,0.0,0.0
100064,FFF,2013J,12.0,92.0,87.42857142857143,,2.0,0.0
100282,BBB,2013J,1.0,78.0,,,0.0,0.0
100561,DDD,2014J,7.0,73.16666666666667,,31.0,0.0,0.0
100788,CCC,2014J,5.0,,90.0,96.0,4.0,0.0
100788,FFF,2013J,12.0,83.8,92.0,,0.0,0.0
100893,AAA,2013J,5.0,68.4,,,2.0,0.0
101116,AAA,2014J,5.0,82.6,,,1.0,0.0
101217,FFF,2013J,1.0,14.0,,,0.0,0.0
101217,FFF,2014J,1.0,68.0,,,1.0,0.0
101279,DDD,2014J,1.0,55.0,,,1.0,0.0
101306,FFF,2013B,2.0,49.0,,,1.0,0.0
101420,FFF,2013J,12.0,92.0,89.14285714285714,,0.0,0.0
101634,FFF,2014B,2.0,84.0,,,0.0,0.0
101781,AAA,2013J,5.0,72.6,,,0.0,0.0
102028,FFF,2013J,12.0,85.2,93.85714285714286,,2.0,0.0
102067,BBB,2014J,1.0,100.0,,,0.0,0.0
102209,CCC,2014J,3.0,56.0,53.5,,2.0,0.0
102221,DDD,2014J,7.0,79.83333333333333,,49.0,2.0,0.0
102343,FFF,2013J,12.0,73.0,83.71428571428571,,0.0,0.0
102806,AAA,2013J,5.0,78.0,,,0.0,0.0
102850,DDD,2013J,7.0,78.33333333333333,,82.0,0.0,0.0
102854,FFF,2014J,12.0,91.4,88.0,,0.0,0.0
102952,AAA,2013J,5.0,76.6,,,0.0,0.0
103496,BBB,2014J,5.0,63.2,,,0.0,0.0
103535,BBB,2014B,11.0,73.83333333333333,100.0,,6.0,0.0
103800,DDD,2013J,7.0,55.166666666666664,,76.0,1.0,0.0
103904,DDD,2013B,14.0,86.16666666666667,78.57142857142857,78.0,8.0,0.0
104054,BBB,2013B,11.0,90.16666666666667,100.0,,5.0,0.0
104213,FFF,2013J,12.0,93.4,78.57142857142857,,0.0,0.0
104316,FFF,2014B,6.0,75.66666666666667,85.33333333333333,,1.0,0.0
104476,AAA,2013J,5.0,79.6,,,2.0,0.0
104480,CCC,2014J,7.0,80.33333333333333,93.75,,4.0,0.0
104643,DDD,2013J,7.0,74.5,,87.0,2.0,0.0
104772,DDD,2013J,2.0,61.5,,,0.0,0.0
104772,DDD,2014J,5.0,66.6,,,1.0,3.0
105125,FFF,2014J,1.0,62.0,,,1.0,0.0
105168,CCC,2014J,3.0,,85.0,,3.0,0.0
105168,EEE,2013J,2.0,87.5,,,1.0,0.0
105413,CCC,2014J,9.0,63.75,69.25,70.0,5.0,0.0
105523,CCC,2014B,6.0,42.0,53.0,60.0,4.0,0.0
105523,DDD,2013J,7.0,50.166666666666664,,53.0,2.0,0.0
105527,BBB,2013J,11.0,79.16666666666667,88.0,,7.0,0.0
105629,FFF,2013J,12.0,86.8,87.71428571428571,,2.0,0.0
105851,BBB,2013J,10.0,88.4,92.0,,10.0,0.0
105883,BBB,2013J,11.0,70.66666666666667,84.0,,5.0,0.0
105939,FFF,2014J,12.0,79.0,78.42857142857143,,1.0,0.0
106095,BBB,2014J,5.0,59.6,,,0.0,0.0
106247,AAA,2013J,3.0,60.0,,,2.0,0.0
106553,DDD,2014J,7.0,79.66666666666667,,44.0,2.0,0.0
106577,AAA,2013J,5.0,53.4,,,1.0,0.0
106588,BBB,2013J,11.0,82.0,100.0,,5.0,0.0
106793,BBB,2014J,5.0,57.8,,,1.0,0.0
107028,CCC,2014B,2.0,44.0,80.0,,1.0,0.0
107028,FFF,2013J,6.0,52.5,83.5,,0.0,0.0
107084,FFF,2013J,11.0,58.25,61.857142857142854,,7.0,0.0
107162,FFF,2013B,12.0,88.2,84.85714285714286,,1.0,0.0
107339,CCC,2014B,9.0,75.25,71.5,52.0,5.0,0.0
107339,EEE,2013J,4.0,96.75,,,0.0,0.0
107455,FFF,2014J,5.0,71.8,,,1.0,0.0
107489,AAA,2014J,5.0,82.0,,,2.0,0.0
107713,BBB,2014B,3.0,98.0,100.0,,3.0,0.0
107883,CCC,2014J,2.0,98.0,89.0,,1.0,0.0
108118,BBB,2013J,8.0,85.75,90.0,,4.0,0.0
108207,FFF,2014B,12.0,66.4,70.28571428571429,,5.0,0.0
108281,EEE,2014J,4.0,90.5,,,0.0,0.0
108330,FFF,2013B,12.0,62.4,56.142857142857146,,2.0,0.0
108377,BBB,2013B,10.0,77.2,80.0,,6.0,0.0
108497,EEE,2014J,4.0,76.75,,,0.0,0.0
108565,DDD,2013B,1.0,,63.0,,1.0,0.0
108589,BBB,2013B,11.0,79.33333333333333,100.0,,5.0,0.0
108760,BBB,2013J,9.0,64.5,72.0,,7.0,0.0
108789,DDD,2013J,1.0,27.0,,,1.0,0.0
108799,BBB,2014B,11.0,83.0,96.0,,5.0,0.0
108822,FFF,2014B,12.0,90.8,92.0,,0.0,0.0
108834,CCC,2014B,3.0,,84.0,,3.0,0.0
108859,BBB,2014J,5.0,55.4,,,0.0,0.0
108872,AAA,2014J,5.0,61.8,,,0.0,0.0
108949,FFF,2014B,2.0,82.0,,,0.0,0.0
108949,FFF,2014J,4.0,79.75,,,2.0,2.0
109155,AAA,2014J,5.0,67.8,,,0.0,0.0
109372,BBB,2013J,11.0,79.83333333333333,92.0,,5.0,0.0
109441,BBB,2014J,5.0,70.0,,,0.0,0.0
109577,CCC,2014J,8.0,56.0,66.0,26.0,5.0,0.0
109577,FFF,2014J,11.0,71.25,73.85714285714286,,7.0,0.0
109772,GGG,2014B,9.0,75.0,83.33333333333333,,0.0,0.0
109782,BBB,2013J,5.0,68.66666666666667,90.0,,3.0,0.0
109938,BBB,2013B,11.0,88.0,92.0,,5.0,0.0
110085,FFF,2013B,12.0,59.0,74.85714285714286,,3.0,0.0
110116,FFF,2013B,12.0,83.2,84.85714285714286,,0.0,0.0
110175,AAA,2013J,5.0,63.4,,,1.0,0.0
110200,DDD,2013B,6.0,57.0,46.25,,5.0,0.0
110524,DDD,2014J,7.0,83.0,,44.0,1.0,0.0
110529,FFF,2014B,4.0,57.0,77.5,,0.0,0.0
110640,DDD,2014J,7.0,86.83333333333333,,64.0,0.0,0.0
110789,EEE,2014J,4.0,56.25,,,2.0,0.0
110820,FFF,2014J,3.0,76.0,86.0,,0.0,0.0
110881,BBB,2013B,11.0,66.16666666666667,92.0,,6.0,0.0
110881,FFF,2013J,12.0,75.2,63.42857142857143,,1.0,0.0
110911,BBB,2014J,5.0,76.8,,,0.0,0.0
111113,DDD,2013B,4.0,27.0,40.5,,2.0,0.0
111360,DDD,2013B,4.0,41.0,55.333333333333336,,3.0,0.0
111360,DDD,2013J,4.0,36.75,,,3.0,0.0
111548,DDD,2013J,4.0,22.5,,,1.0,0.0
111717,AAA,2013J,3.0,81.0,,,0.0,0.0
111775,FFF,2013B,12.0,93.4,85.71428571428571,,0.0,0.0
111926,DDD,2013J,3.0,79.66666666666667,,,3.0,0.0
111926,DDD,2014J,5.0,76.25,,71.0,4.0,0.0
111942,BBB,2013J,11.0,75.83333333333333,100.0,,6.0,0.0
111959,DDD,2014B,3.0,76.0,,,1.0,0.0
112245,DDD,2013B,14.0,82.66666666666667,78.28571428571429,58.0,7.0,0.0
112441,GGG,2014B,9.0,59.0,100.0,,3.0,0.0
112454,CCC,2014J,9.0,94.25,60.5,66.0,4.0,0.0
113295,AAA,2013J,5.0,77.6,,,3.0,0.0
113565,FFF,2013J,12.0,88.2,80.71428571428571,,5.0,0.0
113698,EEE,2013J,2.0,61.0,,,1.0,0.0
113702,FFF,2014J,3.0,92.0,70.0,,0.0,0.0
113824,EEE,2013J,2.0,76.0,,,2.0,0.0
114017,AAA,2013J,5.0,71.8,,,0.0,0.0
114367,CCC,2014J,9.0,89.75,93.5,78.0,5.0,0.0
114402,BBB,2014J,5.0,87.6,,,0.0,0.0
114500,FFF,2013J,12.0,44.8,56.42857142857143,,5.0,0.0
114558,DDD,2013J,6.0,71.6,,56.0,0.0,0.0
114999,AAA,2013J,5.0,72.8,,,2.0,0.0
115373,FFF,2013B,12.0,83.6,80.42857142857143,,1.0,0.0
115452,BBB,2014B,9.0,80.25,100.0,,7.0,0.0
116290,FFF,2013J,1.0,84.0,,,0.0,0.0
116319,GGG,2014B,9.0,55.0,96.66666666666667,,2.0,0.0
116518,CCC,2014B,9.0,76.75,66.75,66.0,4.0,0.0
116529,FFF,2013J,5.0,84.66666666666667,93.0,,1.0,0.0
116529,FFF,2014J,5.0,84.66666666666667,93.0,,0.0,5.0
116541,AAA,2013J,5.0,62.4,,,4.0,0.0
116603,BBB,2013B,10.0,80.8,100.0,,5.0,0.0
116606,BBB,2014J,5.0,58.0,,,0.0,0.0
116621,FFF,2014B,12.0,88.0,91.71428571428571,,0.0,0.0
116631,FFF,2013J,1.0,68.0,,,0.0,0.0
116692,AAA,2013J,5.0,74.2,,,0.0,0.0
116763,DDD,2014B,1.0,79.0,,,0.0,0.0
116808,FFF,2013J,12.0,92.8,97.28571428571429,,0.0,0.0
117071,BBB,2013B,2.0,46.0,100.0,,2.0,0.0
117197,EEE,2013J,4.0,88.75,,,0.0,0.0
117232,CCC,2014B,9.0,70.0,69.25,58.0,5.0,0.0
117232,FFF,2013J,12.0,78.2,75.0,,1.0,0.0
117281,DDD,2014B,7.0,82.16666666666667,,87.0,0.0,0.0
117435,DDD,2013B,8.0,60.333333333333336,74.0,,7.0,0.0
117435,DDD,2014B,3.0,60.333333333333336,,,0.0,3.0
117510,FFF,2014B,12.0,94.6,90.28571428571429,,0.0,0.0
117544,BBB,2014J,5.0,70.2,,,0.0,0.0
117545,BBB,2014J,2.0,91.0,,,2.0,0.0
117699,BBB,2014B,11.0,86.33333333333333,88.0,,5.0,0.0
117818,AAA,2014J,5.0,57.6,,,2.0,0.0
117939,DDD,2013B,7.0,49.666666666666664,37.25,,6.0,0.0
118050,FFF,2013J,11.0,68.2,80.33333333333333,,7.0,0.0
118098,CCC,2014B,9.0,42.5,30.75,24.0,4.0,0.0
118213,BBB,2014J,5.0,30.6,,,0.0,0.0
118474,GGG,2014B,8.0,77.0,96.0,,0.0,0.0
118479,DDD,2014B,7.0,83.83333333333333,,84.0,1.0,0.0
118532,FFF,2013B,12.0,87.6,85.57142857142857,,0.0,0.0
118578,DDD,2014J,4.0,59.75,,,3.0,0.0
118668,FFF,2013B,12.0,73.6,82.57142857142857,,0.0,0.0
118983,AAA,2013J,5.0,61.8,,,0.0,0.0
119310,CCC,2014J,1.0,,33.0,,1.0,0.0
119310,FFF,2014J,12.0,79.4,77.0,,2.0,0.0
119353,FFF,2013B,12.0,84.2,87.0,,0.0,0.0
119444,BBB,2014J,1.0,1.0,,,1.0,0.0
119444,GGG,2014B,7.0,52.333333333333336,85.0,,2.0,0.0
119471,BBB,2014B,11.0,46.833333333333336,92.0,,6.0,0.0
119729,CCC,2014B,1.0,,10.0,,1.0,0.0
119865,FFF,2014J,12.0,87.0,91.71428571428571,,0.0,0.0
119898,BBB,2013J,11.0,72.83333333333333,64.0,,6.0,0.0
119902,AAA,2014J,4.0,67.0,,,2.0,0.0
120236,CCC,2014J,9.0,46.75,46.5,26.0,6.0,0.0
120611,GGG,2014B,3.0,59.333333333333336,,,2.0,0.0
120994,BBB,2013B,6.0,70.0,92.0,,6.0,0.0
120999,DDD,2013J,7.0,68.33333333333333,,71.0,0.0,0.0
121000,DDD,2013B,2.0,41.0,30.0,,1.0,0.0
121056,GGG,2013J,1.0,45.0,,,0.0,0.0
121163,EEE,2014J,1.0,90.0,,,0.0,0.0
121182,GGG,2014J,7.0,70.33333333333333,90.0,,1.0,0.0
121349,AAA,2014J,5.0,76.0,,,0.0,0.0
121390,DDD,2013B,4.0,64.0,87.5,,3.0,0.0
122337,GGG,2014B,4.0,51.333333333333336,80.0,,0.0,0.0
122392,CCC,2014B,5.0,,55.5,48.0,4.0,0.0
122459,GGG,2013J,9.0,51.333333333333336,78.66666666666667,,0.0,0.0
122636,GGG,2013J,1.0,45.0,,,0.0,0.0
122739,DDD,2013J,5.0,40.6,,,0.0,0.0
122846,GGG,2013J,7.0,53.333333333333336,56.0,,0.0,0.0
122928,GGG,2013J,6.0,55.333333333333336,93.33333333333333,,0.0,0.0
123044,AAA,2013J,5.0,71.4,,,1.0,0.0
123053,DDD,2014J,5.0,85.8,,,0.0,0.0
123087,BBB,2014J,5.0,74.0,,,0.0,0.0
123183,DDD,2014J,6.0,91.0,,76.0,0.0,0.0
123270,BBB,2014B,4.0,67.33333333333333,60.0,,1.0,0.0
123462,BBB,2014B,10.0,73.2,96.0,,5.0,0.0
123497,DDD,2013J,2.0,75.5,,,2.0,0.0
123598,CCC,2014B,3.0,,68.33333333333333,,3.0,0.0
123598,CCC,2014J,5.0,,88.25,76.0,4.0,0.0
123598,DDD,2013J,6.0,73.6,,82.0,4.0,0.0
123716,BBB,2013J,11.0,74.0,88.0,,5.0,0.0
123860,BBB,2013B,11.0,72.83333333333333,84.0,,5.0,0.0
123957,DDD,2013J,3.0,61.0,,,0.0,0.0
123957,DDD,2014J,4.0,62.5,,,0.0,4.0
124006,DDD,2013J,6.0,65.8,,69.0,1.0,0.0
124064,AAA,2014J,5.0,87.2,,,2.0,0.0
124134,DDD,2014B,4.0,96.25,,,0.0,0.0
124193,CCC,2014B,9.0,97.0,93.5,100.0,4.0,0.0
124304,EEE,2014J,4.0,90.0,,,0.0,0.0
124711,CCC,2014J,1.0,,44.0,,1.0,0.0
124728,DDD,2014J,2.0,75.0,,,0.0,0.0
124909,BBB,2013J,11.0,70.33333333333333,96.0,,5.0,0.0
124944,GGG,2014B,9.0,86.66666666666667,93.33333333333333,,1.0,0.0
125018,AAA,2014J,5.0,64.8,,,0.0,0.0
125055,BBB,2014B,9.0,76.8,90.0,,7.0,0.0
125063,FFF,2014J,12.0,77.4,79.85714285714286,,1.0,0.0
125407,GGG,2014J,7.0,53.333333333333336,85.0,,0.0,0.0
125535,BBB,2014J,5.0,38.2,,,2.0,0.0
125777,CCC,2014J,2.0,98.0,89.0,,1.0,0.0
125830,DDD,2014J,4.0,69.25,,,1.0,0.0
125996,FFF,2013B,12.0,77.8,79.71428571428571,,3.0,0.0
126074,FFF,2013J,1.0,,,,1.0,0.0
126088,FFF,2013B,5.0,37.8,,,1.0,0.0
126322,BBB,2013B,7.0,76.33333333333333,90.0,,2.0,2.0
126337,CCC,2014B,2.0,72.0,20.0,,1.0,0.0
126337,EEE,2013J,3.0,64.66666666666667,,,1.0,0.0
126394,CCC,2014B,9.0,84.25,88.25,82.0,5.0,0.0
126394,DDD,2013J,7.0,85.83333333333333,,76.0,1.0,0.0
126395,CCC,2014B,7.0,53.25,35.0,60.0,3.0,0.0
126411,BBB,2013B,1.0,,100.0,,1.0,0.0
126450,EEE,2014J,4.0,81.0,,,0.0,0.0
126608,BBB,2014B,11.0,48.833333333333336,76.0,,8.0,0.0
126713,BBB,2014B,10.0,72.5,80.0,,5.0,0.0
126769,BBB,2014J,5.0,60.0,,,1.0,0.0
126800,BBB,2014J,5.0,68.0,,,0.0,0.0
126812,CCC,2014J,4.0,39.5,56.0,,3.0,0.0
126812,DDD,2013J,6.0,61.8,,38.0,0.0,0.0
126912,DDD,2013B,7.0,55.0,72.33333333333333,,0.0,7.0
127179,FFF,2014J,2.0,69.0,,,1.0,0.0
127580,DDD,2014B,6.0,74.6,,91.0,0.0,0.0
127582,AAA,2013J,5.0,69.6,,,3.0,0.0
127642,FFF,2013J,12.0,82.8,87.57142857142857,,4.0,0.0
127988,DDD,2013J,5.0,68.5,,69.0,0.0,0.0
128072,CCC,2014J,1.0,,67.0,,1.0,0.0
128132,FFF,2014B,12.0,79.8,81.42857142857143,,0.0,0.0
128142,FFF,2013B,8.0,60.5,77.75,,1.0,0.0
128348,DDD,2014B,2.0,52.5,,,1.0,0.0
128386,BBB,2013J,3.0,65.0,100.0,,2.0,0.0
128510,CCC,2014B,2.0,90.0,70.0,,1.0,0.0
128510,CCC,2014J,6.0,90.0,87.25,84.0,3.0,2.0
128656,DDD,2013J,5.0,73.0,,60.0,1.0,0.0
128678,DDD,2013B,11.0,32.0,48.42857142857143,,11.0,0.0
128791,FFF,2013B,3.0,60.0,,,1.0,0.0
128817,EEE,2014J,1.0,66.0,,,0.0,0.0
128889,BBB,2013J,11.0,82.66666666666667,88.0,,5.0,0.0
128929,EEE,2013J,4.0,92.25,,,0.0,0.0
128965,DDD,2013J,6.0,68.4,,67.0,2.0,0.0
128968,FFF,2014B,12.0,82.4,87.85714285714286,,1.0,0.0
128971,EEE,2014B,4.0,84.5,,,0.0,0.0
129198,CCC,2014B,1.0,,44.0,,1.0,0.0
129212,GGG,2013J,8.0,73.0,88.0,,1.0,0.0
129638,CCC,2014B,2.0,,33.0,,2.0,0.0
129878,CCC,2014B,3.0,5.0,27.0,,2.0,0.0
129907,FFF,2014J,12.0,89.6,86.42857142857143,,0.0,0.0
129955,AAA,2013J,3.0,81.0,,,1.0,0.0
129955,AAA,2014J,3.0,81.0,,,0.0,3.0
129989,DDD,2014J,7.0,95.33333333333333,,100.0,0.0,0.0
130003,DDD,2013B,5.0,77.66666666666667,80.5,,2.0,0.0
130013,BBB,2014B,11.0,75.33333333333333,80.0,,5.0,0.0
130034,AAA,2014J,5.0,78.4,,,0.0,0.0
130403,FFF,2013B,12.0,62.6,66.71428571428571,,1.0,0.0
130409,FFF,2014J,12.0,50.8,78.28571428571429,,5.0,0.0
130467,DDD,2013J,7.0,68.5,,49.0,0.0,0.0
130547,AAA,2014J,5.0,58.4,,,4.0,0.0
130636,AAA,2014J,5.0,60.0,,,0.0,0.0
130658,FFF,2013J,11.0,70.75,69.42857142857143,,0.0,0.0
130671,CCC,2014J,1.0,,78.0,,1.0,0.0
130671,DDD,2013J,5.0,76.75,,62.0,0.0,0.0
130992,FFF,2014B,12.0,76.6,77.85714285714286,,0.0,0.0
131051,BBB,2013J,10.0,79.2,100.0,,6.0,0.0
131145,CCC,2014B,9.0,84.0,83.5,86.0,4.0,0.0
131145,DDD,2013B,14.0,82.16666666666667,84.0,67.0,7.0,0.0
131152,DDD,2014J,7.0,70.66666666666667,,0.0,0.0,0.0
131222,CCC,2014J,9.0,90.25,83.5,54.0,4.0,0.0
131222,DDD,2013J,7.0,73.33333333333333,,84.0,0.0,0.0
131235,DDD,2013B,2.0,31.0,43.0,,1.0,0.0
131272,FFF,2013B,12.0,72.2,78.42857142857143,,0.0,0.0
131314,GGG,2014J,7.0,55.0,60.0,,3.0,0.0
131390,AAA,2014J,5.0,78.6,,,0.0,0.0
131538,FFF,2014B,12.0,87.2,79.42857142857143,,0.0,0.0
131597,FFF,2014J,11.0,72.0,74.57142857142857,,3.0,0.0
131609,DDD,2013B,1.0,,30.0,,1.0,0.0
131612,DDD,2014J,7.0,87.66666666666667,,84.0,0.0,0.0
131695,DDD,2014B,1.0,46.0,,,0.0,0.0
131776,EEE,2014J,4.0,84.0,,,2.0,0.0
131820,GGG,2014B,3.0,72.5,100.0,,1.0,0.0
131933,CCC,2014B,4.0,86.0,81.5,,2.0,0.0
131933,CCC,2014J,4.0,74.0,90.5,46.0,2.0,0.0
132123,EEE,2013J,4.0,89.5,,,0.0,0.0
132157,DDD,2014J,7.0,64.33333333333333,,47.0,0.0,0.0
132157,FFF,2014B,12.0,66.0,80.14285714285714,,0.0,0.0
132401,DDD,2013J,5.0,89.0,,47.0,2.0,0.0
132423,CCC,2014J,2.0,90.0,78.0,,1.0,0.0
132423,FFF,2014J,1.0,92.0,,,0.0,0.0
132453,FFF,2013J,12.0,55.4,77.85714285714286,,0.0,0.0
132475,FFF,2014J,12.0,73.2,77.28571428571429,,2.0,0.0
132477,FFF,2014B,12.0,77.2,64.85714285714286,,0.0,0.0
132511,DDD,2014J,4.0,67.75,,,0.0,0.0
132626,BBB,2013J,7.0,61.75,86.66666666666667,,3.0,0.0
132924,BBB,2014J,4.0,39.25,,,0.0,0.0
132932,GGG,2014J,7.0,61.333333333333336,65.0,,6.0,0.0
132972,BBB,2014B,9.0,62.25,92.0,,6.0,0.0
132976,AAA,2013J,5.0,67.4,,,0.0,0.0
133019,FFF,2013J,12.0,79.4,82.0,,1.0,0.0
133068,GGG,2014B,9.0,75.66666666666667,100.0,,0.0,0.0
133104,CCC,2014B,9.0,87.0,87.25,94.0,5.0,0.0
133104,FFF,2014B,12.0,82.0,93.0,,0.0,0.0
133155,BBB,2013B,11.0,87.16666666666667,100.0,,6.0,0.0
133185,FFF,2013J,12.0,84.2,81.0,,0.0,0.0
133322,FFF,2014B,12.0,64.6,60.142857142857146,,4.0,0.0
133365,DDD,2014J,7.0,81.66666666666667,,67.0,0.0,0.0
133419,CCC,2014J,1.0,,89.0,,1.0,0.0
133718,FFF,2013J,2.0,69.0,,,0.0,0.0
133748,BBB,2013B,6.0,64.0,100.0,,3.0,0.0
133816,AAA,2014J,5.0,65.4,,,0.0,0.0
133922,AAA,2014J,5.0,78.2,,,5.0,0.0
134025,CCC,2014B,4.0,94.5,92.5,,3.0,0.0
